id,total_unique_reviews,unique_review_rate
34602692,0,0
34602779,1,0.076923077
34603173,0,0
34604981,,
34605049,0,0
34607651,1,0.045454545
34616078,0,0
34617886,0,0
34618352,0,0
34618885,,
34619743,0,0
34620162,0,0
34620353,,
34620880,0,0
34621385,0,0
34622597,0,0
34623269,0,0
34623352,0,0
34625297,0,0
34625721,0,0
34626927,6,0.214285714
34627782,0,0
34639138,0,0
34639878,0,0
34640201,0,0
34640995,0,0
34641120,0,0
34641992,0,0
34642119,1,0.015625
34643618,0,0
34643695,1,0.023809524
34644063,,
34644152,0,0
34645572,0,0
34646244,0,0
34646398,,
34647190,,
34647478,0,0
34648504,0,0
34649031,1,0.25
34649471,0,0
34650619,0,0
34651250,0,0
34651712,0,0
34651745,4,0.108108108
34651960,0,0
34652342,3,0.096774194
34652720,0,0
34653507,1,0.333333333
34653572,1,1
34654811,0,0
34655009,0,0
34655633,0,0
34656064,2,0.166666667
34656150,0,0
34656363,0,0
34658339,0,0
34659944,1,0.083333333
34664546,,
34665010,0,0
34666307,0,0
34667590,1,0.052631579
34668348,0,0
34670286,,
34670672,1,0.029411765
34671490,0,0
34671704,3,0.6
34673353,0,0
34673386,,
34673695,0,0
34674266,0,0
34675072,1,0.2
34677100,0,0
34677122,0,0
34677950,1,0.03030303
34678207,1,0.166666667
34678894,,
34678944,0,0
34679037,0,0
34679833,1,0.043478261
34680877,,
34681035,0,0
34683256,0,0
34683403,0,0
34684535,0,0
34684755,1,0.014084507
34685343,0,0
34685877,0,0
34685997,1,0.023809524
34686619,0,0
34686716,0,0
34687035,0,0
34687140,,
34687192,0,0
34687393,1,0.142857143
34690202,0,0
34690725,,
34700092,,
34701080,,
34705150,0,0
34705719,0,0
34706349,0,0
34706620,0,0
34708585,0,0
34708692,0,0
34709658,0,0
34710643,1,0.166666667
34710645,,
34711204,,
34713440,,
34714231,0,0
34715931,0,0
34716458,1,0.028571429
34717062,0,0
34717395,0,0
34718010,0,0
34718143,,
34718342,0,0
34718463,0,0
34718504,0,0
34718633,0,0
34721719,0,0
34722584,,
34722659,2,0.028571429
34723211,,
34727487,1,0.037037037
34737998,0,0
34738463,1,0.25
34740844,0,0
34741536,0,0
34741742,0,0
34741981,0,0
34742133,0,0
34742586,0,0
34742861,1,0.01369863
34743365,,
34744587,1,0.033333333
34745490,0,0
34746284,0,0
34746555,,
34747627,0,0
34748026,0,0
34748366,0,0
34748586,,
34749200,0,0
34749210,0,0
34749214,0,0
34751224,0,0
34752102,,
34752945,0,0
34753379,0,0
34754120,0,0
34754241,0,0
34755449,0,0
34755841,0,0
34756040,0,0
34756976,0,0
34759503,0,0
34770466,0,0
34770571,0,0
34774305,1,0.090909091
34775859,0,0
34777979,0,0
34778518,0,0
34780437,0,0
34780613,0,0
34781680,0,0
34783538,,
34783887,0,0
34784469,0,0
34784621,1,0.142857143
34784960,,
34785509,0,0
34785861,0,0
34787483,0,0
34788703,,
34788798,0,0
34788810,0,0
34788893,0,0
34790702,0,0
34792347,1,0.024390244
34794703,,
34796261,0,0
34801761,0,0
34803200,0,0
34803347,,
34805211,,
34805487,0,0
34808422,1,0.111111111
34809828,0,0
34810052,0,0
34810330,0,0
34811838,4,0.090909091
34812586,0,0
34813189,0,0
34813296,0,0
34813955,0,0
34814184,0,0
34815123,0,0
34815163,7,0.120689655
34816747,0,0
34818674,,
34818678,,
34819702,1,0.024390244
34821537,,
34822061,2,0.08
34830282,0,0
34830893,0,0
34832415,0,0
34834104,0,0
34834531,,
34834789,0,0
34834869,0,0
34834953,0,0
34835501,0,0
34835762,,
34836661,0,0
34836737,,
34838079,0,0
34839277,0,0
34840495,0,0
34841457,1,0.019607843
34841851,0,0
34842168,0,0
34842534,0,0
34842741,0,0
34844071,0,0
34844175,,
34851748,,
34853099,,
34856076,0,0
34857809,0,0
34858480,0,0
34859647,0,0
34860021,0,0
34860207,,
34862591,0,0
34863999,0,0
34866447,0,0
34866647,,
34866682,0,0
34866786,,
34866897,1,0.055555556
34867166,0,0
34868325,,
34868859,0,0
34869203,0,0
34869328,0,0
34870313,0,0
34870382,0,0
34871854,0,0
34873255,,
34873969,0,0
34886485,0,0
34890712,,
34894797,,
34895344,0,0
34895585,0,0
34895693,0,0
34896424,0,0
34896476,,
34896977,0,0
34897396,0,0
34898663,0,0
34899507,,
34903478,0,0
34903658,0,0
34903861,0,0
34906095,0,0
34907049,0,0
34907095,1,0.066666667
34907354,0,0
34907385,0,0
34907479,0,0
34908120,0,0
34908245,1,0.01369863
34908806,0,0
34908810,0,0
34909026,1,0.026315789
34909594,0,0
34910158,0,0
34910628,0,0
34912300,1,0.034482759
34912394,,
34926055,0,0
34929016,0,0
34929065,,
34929338,0,0
34930138,0,0
34930659,0,0
34931085,,
34932465,0,0
34933891,0,0
34934005,0,0
34934744,1,0.083333333
34935098,0,0
34935198,0,0
34935216,0,0
34935625,0,0
34937074,0,0
34937078,,
34937197,0,0
34937287,0,0
34938631,0,0
34939305,0,0
34940646,0,0
34941479,0,0
34941499,0,0
34941506,0,0
34943129,1,0.037037037
34943881,,
34943918,0,0
34944130,0,0
34944389,0,0
34944843,0,0
34944997,0,0
34945827,0,0
34946538,0,0
34946772,2,0.047619048
34946870,0,0
34947300,0,0
34948476,0,0
34948758,0,0
34949054,0,0
34949542,0,0
34952279,0,0
34959292,0,0
34959442,0,0
34960314,0,0
34964114,0,0
34966406,0,0
34966724,1,0.1
34967524,,
34967770,0,0
34968153,0,0
34969461,1,0.052631579
34969710,0,0
34970126,0,0
34971449,0,0
34972828,1,0.043478261
34972982,,
34973988,0,0
34974475,0,0
34974705,0,0
34975935,1,0.047619048
34976037,0,0
34976735,0,0
34977811,0,0
34978307,,
34978738,0,0
34980223,0,0
34980397,0,0
34980912,0,0
34981452,0,0
34981519,0,0
34981661,0,0
34985508,0,0
34993569,,
34993824,1,0.333333333
34994129,,
34997894,,
34999950,0,0
35000157,1,0.029411765
35000795,0,0
35000978,0,0
35001175,0,0
35001278,0,0
35002204,0,0
35002311,0,0
35002617,0,0
35002679,,
35003048,0,0
35004123,0,0
35005197,,
35005258,,
35005367,1,0.03030303
35005473,0,0
35005526,,
35005563,,
35005592,,
35006072,1,0.024390244
35007394,1,0.025
35009512,0,0
35010433,0,0
35010481,0,0
35011803,0,0
35012500,0,0
35025129,0,0
35025921,0,0
35026069,0,0
35026161,0,0
35028448,0,0
35029551,0,0
35029766,0,0
35030571,1,0.0625
35032018,0,0
35032353,,
35032636,0,0
35033674,0,0
35037457,0,0
35037973,,
35037976,0,0
35038031,0,0
35038269,0,0
35038426,0,0
35038658,0,0
35042474,0,0
35043094,1,0.0625
35043515,0,0
35044394,,
35050365,0,0
35054863,1,0.029411765
35055321,0,0
35056734,,
35058541,2,0.026315789
35059067,0,0
35059308,0,0
35059538,0,0
35059681,0,0
35059840,0,0
35060529,0,0
35060992,0,0
35061907,,
35062731,3,0.1875
35063377,0,0
35064797,2,0.1
35065083,0,0
35066396,0,0
35066800,0,0
35067259,,
35067483,0,0
35069663,0,0
35075812,,
35076834,0,0
35079012,0,0
35080347,0,0
35081102,0,0
35081665,1,0.02173913
35082055,0,0
35082227,0,0
35082332,,
35084043,0,0
35084260,0,0
35085042,0,0
35085680,0,0
35085826,4,0.031496063
35085934,,
35086241,1,0.023255814
35086252,,
35086354,0,0
35086502,0,0
35086713,0,0
35087672,0,0
35088935,0,0
35089153,0,0
35089556,0,0
35091010,0,0
35091116,0,0
35093823,1,0.076923077
35096173,0,0
35096744,0,0
35096805,1,0.2
35109246,,
35114037,2,0.095238095
35114189,1,1
35115187,0,0
35115893,0,0
35118023,,
35119296,0,0
35119736,0,0
35119931,,
35120093,0,0
35120746,0,0
35120868,0,0
35121319,0,0
35121524,0,0
35121742,0,0
35124156,0,0
35124311,0,0
35124747,,
35125636,0,0
35125696,0,0
35127246,0,0
35127865,0,0
35129021,0,0
35129203,0,0
35129411,2,0.5
35132016,0,0
35132775,0,0
35139240,1,0.033333333
35145200,0,0
35145314,0,0
35145342,0,0
35147929,0,0
35149019,1,0.014492754
35149180,0,0
35149282,,
35149452,0,0
35149749,0,0
35150150,1,0.125
35150572,1,0.025
35150643,0,0
35151288,0,0
35151658,0,0
35151913,0,0
35152601,0,0
35152608,0,0
35153152,0,0
35153283,0,0
35153469,0,0
35153758,0,0
35154411,2,0.042553191
35154668,0,0
35154803,0,0
35154913,1,0.019230769
35155272,0,0
35155873,0,0
35156210,0,0
35156223,,
35156906,0,0
35156995,0,0
35157163,0,0
35157419,,
35157481,0,0
35158573,0,0
35159849,0,0
35159850,0,0
35160399,0,0
35160406,0,0
35160490,0,0
35160771,0,0
35160909,,
35161717,1,0.111111111
35162122,,
35162306,0,0
35162513,0,0
35162591,,
35163045,0,0
35163190,0,0
35164294,0,0
35164876,0,0
35166718,0,0
35166942,0,0
35167097,0,0
35167332,,
35167554,0,0
35167707,0,0
35170169,,
35170369,0,0
35170961,0,0
35172393,0,0
35175500,1,0.05
35181903,1,0.027027027
35183293,0,0
35183442,2,0.0625
35185275,0,0
35185863,0,0
35186258,0,0
35186404,0,0
35187772,0,0
35189052,,
35189297,0,0
35189318,0,0
35189843,0,0
35189906,,
35189990,0,0
35190108,,
35190170,0,0
35190355,0,0
35190467,,
35191797,0,0
35192077,0,0
35193203,0,0
35193459,0,0
35193964,0,0
35194237,0,0
35194741,0,0
35195090,0,0
35195180,0,0
35196787,1,0.04
35196872,,
35197107,0,0
35197500,1,0.055555556
35198287,2,0.105263158
35200882,0,0
35201987,0,0
35203931,,
35217588,,
35217816,0,0
35217858,,
35219812,0,0
35220477,1,0.052631579
35220744,1,0.014084507
35220846,0,0
35220898,0,0
35222233,,
35222567,1,0.043478261
35222909,0,0
35224560,0,0
35224736,,
35225838,0,0
35226357,0,0
35226897,,
35228373,,
35228374,,
35229243,1,0.0625
35229312,0,0
35231370,,
35231916,0,0
35232123,0,0
35233611,0,0
35233790,0,0
35233865,,
35233962,0,0
35235212,0,0
35235326,2,0.041666667
35235379,0,0
35236345,0,0
35236424,0,0
35236534,0,0
35236677,,
35236795,,
35237543,0,0
35247808,,
35249458,0,0
35250568,0,0
35252845,0,0
35254823,2,0.083333333
35257081,1,0.015151515
35257699,0,0
35257756,1,0.333333333
35258943,0,0
35259569,0,0
35260483,0,0
35260885,0,0
35260994,,
35261651,0,0
35262025,1,0.111111111
35262429,0,0
35263416,,
35263825,0,0
35265230,0,0
35265445,0,0
35265786,0,0
35267090,0,0
35267137,,
35267252,,
35267276,,
35267420,0,0
35267761,0,0
35268203,0,0
35268357,,
35268366,,
35268488,,
35268573,,
35268637,,
35268730,,
35268861,,
35268953,,
35269041,,
35269083,0,0
35269107,,
35275591,0,0
35275920,0,0
35277941,0,0
35281795,0,0
35282511,,
35284206,0,0
35284472,0,0
35284618,0,0
35285908,,
35286246,0,0
35286543,1,0.142857143
35287089,1,0.2
35287849,0,0
35288505,0,0
35288933,0,0
35289004,2,0.054054054
35289022,,
35289875,0,0
35290565,0,0
35290892,0,0
35292041,0,0
35301999,0,0
35303893,0,0
35304260,,
35307350,0,0
35311422,,
35313576,0,0
35315271,0,0
35315339,0,0
35315368,0,0
35315865,0,0
35316271,,
35317010,0,0
35318863,0,0
35319305,0,0
35319436,0,0
35324178,0,0
35328951,0,0
35330887,0,0
35335248,1,0.04
35335762,0,0
35336447,1,0.058823529
35336972,1,0.076923077
35338703,0,0
35340557,0,0
35341419,1,0.032258065
35341842,1,0.022222222
35341959,,
35343102,,
35343378,0,0
35344040,0,0
35344556,0,0
35345370,0,0
35345694,2,0.133333333
35347616,0,0
35348521,,
35349073,0,0
35349137,0,0
35349443,0,0
35352171,0,0
35352188,0,0
35352430,0,0
35353523,1,0.090909091
35354079,,
35355147,1,0.034482759
35367758,,
35369883,,
35370766,,
35373350,0,0
35374230,1,0.029411765
35374299,0,0
35375569,0,0
35376213,0,0
35376285,0,0
35376427,0,0
35376453,0,0
35376476,0,0
35377489,0,0
35378514,0,0
35379061,0,0
35380023,0,0
35380648,0,0
35384123,0,0
35384734,0,0
35384851,0,0
35385249,3,0.083333333
35385465,,
35385859,1,0.027777778
35386161,0,0
35387029,3,0.166666667
35387219,0,0
35387629,0,0
35387987,0,0
35397567,0,0
35397690,0,0
35402920,0,0
35406411,0,0
35408266,,
35409062,0,0
35409445,2,0.031746032
35413116,0,0
35414687,0,0
35415121,0,0
35416869,,
35417570,0,0
35419046,0,0
35419884,,
35421568,0,0
35422599,0,0
35422845,0,0
35423338,0,0
35423560,,
35424212,0,0
35424418,0,0
35425001,0,0
35425436,1,0.029411765
35425638,0,0
35427155,0,0
35428298,1,0.03125
35428765,,
35430378,0,0
35430525,0,0
35431400,0,0
35446948,,
35447708,0,0
35447709,,
35448514,0,0
35448516,0,0
35450345,0,0
35451163,4,0.102564103
35451636,,
35451637,1,1
35452335,0,0
35453348,0,0
35454285,0,0
35454756,0,0
35455445,0,0
35455986,0,0
35456208,0,0
35457818,0,0
35458291,0,0
35458517,,
35459465,,
35459644,0,0
35461818,0,0
35462016,0,0
35463466,1,0.028571429
35463986,0,0
35464309,0,0
35464315,0,0
35464492,0,0
35464662,1,0.022222222
35465579,0,0
35465766,0,0
35466334,0,0
35466744,0,0
35466919,0,0
35467286,0,0
35467947,0,0
35468870,0,0
35474470,0,0
35474830,,
35477828,0,0
35479956,0,0
35481836,0,0
35485149,0,0
35487942,0,0
35488159,0,0
35490736,,
35490967,0,0
35491909,2,0.039215686
35492112,0,0
35492664,0,0
35492876,0,0
35493937,0,0
35496842,0,0
35497031,0,0
35497497,1,1
35498737,0,0
35499352,,
35504611,0,0
35505287,,
35507424,0,0
35507844,1,0.083333333
35507981,1,0.076923077
35509087,0,0
35509472,0,0
35510338,0,0
35510758,0,0
35510876,,
35510968,0,0
35510977,,
35511098,,
35512005,1,0.142857143
35512438,,
35512642,0,0
35512830,0,0
35513360,1,0.125
35513661,,
35513883,,
35515415,1,0.071428571
35515910,0,0
35516587,0,0
35518055,0,0
35520176,0,0
35520332,,
35520721,0,0
35521170,0,0
35524274,,
35526392,0,0
35529395,0,0
35529508,0,0
35529759,,
35530755,,
35530840,,
35530971,0,0
35531078,,
35531162,,
35531168,,
35531254,,
35531348,0,0
35531898,,
35531992,0,0
35532063,,
35532192,0,0
35532310,0,0
35532448,,
35532648,,
35532705,0,0
35533434,0,0
35533850,,
35533939,,
35534087,0,0
35535750,0,0
35536476,0,0
35536969,0,0
35537732,0,0
35537856,,
35539397,,
35539586,0,0
35539721,0,0
35539856,0,0
35539920,0,0
35540029,0,0
35540158,0,0
35540308,0,0
35540417,0,0
35540673,0,0
35541835,0,0
35542389,0,0
35543031,0,0
35543778,0,0
35544077,,
35545194,0,0
35545346,0,0
35545434,0,0
35545453,,
35545525,0,0
35545595,0,0
35545650,0,0
35546234,0,0
35546298,1,0.017857143
35546352,0,0
35547124,0,0
35548551,1,0.25
35549378,0,0
35550080,0,0
35563249,0,0
35565616,0,0
35566162,0,0
35566699,0,0
35566995,0,0
35567504,,
35568112,1,0.0625
35568665,0,0
35568768,0,0
35570396,0,0
35570498,1,0.1
35570515,0,0
35570674,0,0
35570888,0,0
35570970,0,0
35571179,0,0
35571427,0,0
35572559,0,0
35573670,0,0
35573971,0,0
35574095,0,0
35577620,0,0
35577716,0,0
35577986,0,0
35579216,,
35579312,0,0
35579364,0,0
35579827,0,0
35580335,0,0
35580936,0,0
35581315,0,0
35583150,0,0
35583886,3,0.057692308
35584546,0,0
35595716,0,0
35595727,2,0.153846154
35599003,0,0
35599507,0,0
35600877,0,0
35601251,0,0
35601334,0,0
35601555,0,0
35602336,1,0.023255814
35602964,0,0
35602997,0,0
35603341,0,0
35603512,0,0
35603965,0,0
35604447,1,0.023809524
35605017,1,0.333333333
35605729,1,0.035714286
35605837,0,0
35606031,0,0
35606347,1,0.04
35607523,0,0
35607907,,
35607932,0,0
35608098,0,0
35608471,0,0
35610591,0,0
35611743,,
35614155,0,0
35614233,0,0
35614263,1,0.015384615
35614773,0,0
35614888,0,0
35615687,0,0
35616402,,
35616470,0,0
35617028,0,0
35618939,0,0
35619073,1,0.034482759
35619415,0,0
35633408,0,0
35634364,0,0
35634704,0,0
35634901,2,0.066666667
35635841,1,0.058823529
35636466,,
35637155,0,0
35638345,0,0
35639073,,
35639211,0,0
35641231,,
35642392,,
35642823,0,0
35642891,0,0
35643772,0,0
35644433,0,0
35644555,0,0
35646737,0,0
35647681,0,0
35648435,1,0.037037037
35650240,0,0
35651376,,
35653330,1,0.047619048
35654758,1,0.25
35654798,0,0
35655420,0,0
35655950,2,0.025
35667379,0,0
35671265,,
35671794,,
35672714,0,0
35672777,1,0.5
35673265,1,0.076923077
35674377,0,0
35675859,0,0
35676174,0,0
35677739,0,0
35679813,0,0
35679935,0,0
35680258,0,0
35680818,1,0.1
35681112,,
35681163,0,0
35681857,1,0.333333333
35682178,0,0
35682527,0,0
35684442,0,0
35684596,0,0
35686575,0,0
35686594,0,0
35687199,0,0
35687862,0,0
35688424,,
35688480,1,0.083333333
35689855,0,0
35693860,1,0.166666667
35699567,,
35700101,0,0
35700408,0,0
35700700,1,0.025641026
35702864,2,0.052631579
35703583,0,0
35704868,0,0
35705568,1,0.05
35706482,0,0
35706862,0,0
35707367,0,0
35707944,1,0.025641026
35707945,0,0
35710560,1,0.047619048
35711006,0,0
35711228,1,0.027777778
35711402,0,0
35711535,0,0
35712515,0,0
35712559,0,0
35713184,0,0
35713272,0,0
35713310,,
35713334,0,0
35713354,0,0
35715072,0,0
35715171,1,0.333333333
35716479,,
35717406,0,0
35717460,0,0
35718275,,
35718438,0,0
35726877,0,0
35729594,0,0
35732634,1,0.022727273
35733228,0,0
35733283,0,0
35733734,,
35734363,,
35735822,0,0
35736362,0,0
35736834,0,0
35737368,0,0
35739726,0,0
35739927,1,0.076923077
35740468,0,0
35741268,,
35742299,0,0
35742752,,
35742909,,
35743508,0,0
35744019,0,0
35744074,0,0
35745348,1,0.333333333
35745881,0,0
35752161,0,0
35753330,0,0
35754234,0,0
35754565,0,0
35755081,0,0
35755540,,
35756740,0,0
35758732,0,0
35759468,0,0
35763126,,
35765145,0,0
35766124,2,0.04
35766431,0,0
35766925,,
35766933,0,0
35768121,0,0
35768266,0,0
35768324,0,0
35768335,0,0
35768575,,
35768781,0,0
35768873,0,0
35769378,0,0
35769795,0,0
35770104,,
35770530,0,0
35770783,1,0.047619048
35771605,0,0
35771989,0,0
35772374,1,0.052631579
35772999,,
35773173,,
35776956,0,0
35778408,0,0
35783522,0,0
35784049,0,0
35786867,1,0.04
35791289,0,0
35793925,,
35794273,0,0
35794618,0,0
35795510,0,0
35795817,0,0
35795970,0,0
35796073,1,0.035714286
35796952,0,0
35797975,0,0
35798611,0,0
35798701,0,0
35803121,0,0
35803274,1,0.014084507
35803621,1,0.023255814
35804219,0,0
35804885,0,0
35805037,2,0.074074074
35805094,,
35805262,1,0.032258065
35805808,0,0
35806372,,
35807376,0,0
35807543,0,0
35808578,2,0.02
35808986,0,0
35809947,0,0
35811310,0,0
35812955,0,0
35816788,1,0.076923077
35818271,0,0
35822763,,
35826239,0,0
35826624,0,0
35827600,0,0
35829570,1,0.020833333
35829677,,
35830892,0,0
35830998,,
35831970,,
35832547,0,0
35833383,0,0
35833554,0,0
35835936,0,0
35836471,0,0
35838716,1,0.142857143
35838750,0,0
35839085,0,0
35839384,,
35840369,0,0
35841083,0,0
35841351,0,0
35842224,0,0
35842576,0,0
35843422,0,0
35843964,0,0
35850605,0,0
35850990,0,0
35856471,0,0
35858194,0,0
35860327,0,0
35860350,0,0
35860626,0,0
35862574,2,0.037735849
35863336,0,0
35865346,0,0
35866719,0,0
35867138,0,0
35867917,0,0
35867923,0,0
35868462,0,0
35868549,,
35871036,0,0
35871317,0,0
35871679,0,0
35872024,,
35873124,0,0
35874052,,
35874311,0,0
35874420,0,0
35874530,1,0.090909091
35874901,0,0
35875206,0,0
35875685,0,0
35875858,0,0
35876030,0,0
35876721,,
35877016,0,0
35878332,0,0
35878775,1,0.023809524
35880719,3,0.103448276
35881328,,
35881347,1,0.047619048
35883107,1,0.03125
35891506,0,0
35893569,0,0
35895213,0,0
35896695,0,0
35898307,,
35898731,1,0.029411765
35899251,0,0
35899864,1,0.333333333
35900993,0,0
35901040,0,0
35901159,,
35903391,0,0
35903736,,
35904939,,
35906886,,
35907014,,
35907127,3,0.071428571
35907916,,
35909733,0,0
35909995,,
35912030,1,0.071428571
35912471,0,0
35915030,1,0.055555556
35915422,0,0
35915754,0,0
35916489,0,0
35916778,,
35930504,,
35931169,0,0
35932448,,
35933715,0,0
35934018,1,0.023809524
35935180,0,0
35935711,0,0
35936654,0,0
35937388,0,0
35938640,0,0
35939805,0,0
35940079,0,0
35943602,0,0
35944106,1,0.071428571
35944364,1,0.25
35944866,2,0.083333333
35945256,0,0
35948933,0,0
35958528,0,0
35961207,0,0
35962803,,
35963892,0,0
35965985,,
35966671,,
35967471,0,0
35968392,1,0.03125
35968418,0,0
35968862,0,0
35969221,,
35969545,5,0.098039216
35969563,,
35970327,0,0
35970385,,
35972538,1,0.019230769
35973556,0,0
35974849,0,0
35975257,0,0
35975325,0,0
35975528,0,0
35978071,0,0
35985735,0,0
35988369,0,0
35989097,0,0
35991985,2,0.068965517
35992337,0,0
35992655,,
35992800,0,0
35992867,,
35995256,0,0
35995460,1,0.04
35996222,0,0
35997412,0,0
35998531,0,0
35999182,0,0
35999335,0,0
35999656,,
35999735,0,0
36000233,0,0
36000864,0,0
36001820,,
36001938,0,0
36002802,0,0
36002857,1,0.05
36003288,0,0
36004912,,
36006640,0,0
36018376,1,0.142857143
36019067,0,0
36019074,0,0
36021063,0,0
36023925,0,0
36025111,,
36025215,0,0
36027346,0,0
36027758,,
36028183,,
36028364,0,0
36028495,,
36031121,0,0
36031639,3,0.115384615
36031802,,
36032098,0,0
36032523,0,0
36033412,0,0
36033918,0,0
36034580,1,0.029411765
36036692,0,0
36036842,,
36036888,,
36038087,0,0
36039418,1,0.25
36039490,1,0.0625
36040477,0,0
36040924,0,0
36041377,0,0
36044645,0,0
36044819,0,0
36054622,0,0
36056808,,
36057248,0,0
36057961,0,0
36060386,,
36060576,0,0
36061459,0,0
36062007,0,0
36062014,0,0
36062088,0,0
36062221,,
36062290,0,0
36063144,,
36064099,0,0
36064676,0,0
36065361,2,0.058823529
36066148,1,0.058823529
36066526,0,0
36067108,0,0
36069532,,
36071960,0,0
36072171,0,0
36072301,0,0
36072357,2,0.083333333
36073776,0,0
36073966,,
36074873,0,0
36076181,0,0
36076577,0,0
36076758,0,0
36077537,0,0
36078475,,
36078765,1,0.071428571
36079246,0,0
36080023,0,0
36082249,0,0
36085870,,
36094552,0,0
36095000,,
36095175,,
36095625,0,0
36097705,1,0.25
36097970,0,0
36098090,0,0
36099118,,
36100457,0,0
36101190,0,0
36101396,0,0
36101436,0,0
36102578,0,0
36103176,0,0
36103306,1,0.166666667
36103414,0,0
36103759,,
36104174,0,0
36105777,0,0
36106297,0,0
36107833,0,0
36108534,0,0
36108675,,
36108714,,
36108811,0,0
36108871,0,0
36108965,1,0.012658228
36109132,0,0
36109149,0,0
36109805,0,0
36112186,0,0
36112704,,
36113067,,
36113110,0,0
36113257,2,0.095238095
36114015,0,0
36114258,0,0
36114337,0,0
36115461,2,0.064516129
36116045,0,0
36117267,0,0
36117552,0,0
36129923,0,0
36130876,0,0
36131877,0,0
36134587,0,0
36134670,0,0
36137531,,
36137613,0,0
36138789,0,0
36139806,0,0
36139906,,
36141106,1,0.028571429
36142198,0,0
36142215,0,0
36142296,,
36143087,0,0
36146653,0,0
36148243,0,0
36148341,,
36148359,0,0
36148925,0,0
36149148,0,0
36149911,,
36150813,0,0
36151001,0,0
36152335,0,0
36152878,1,0.024390244
36153727,0,0
36163803,,
36166946,,
36168631,0,0
36168746,,
36169764,0,0
36170293,0,0
36170749,0,0
36171755,0,0
36172164,0,0
36172519,0,0
36174744,,
36175342,1,0.03125
36175497,0,0
36175986,0,0
36176125,0,0
36176764,0,0
36177747,0,0
36178171,,
36178860,0,0
36179952,0,0
36180667,,
36181000,0,0
36182083,1,0.142857143
36182794,1,0.020833333
36182819,0,0
36183003,0,0
36186719,0,0
36189195,0,0
36197791,,
36198050,0,0
36198348,1,0.052631579
36199236,0,0
36199363,,
36200256,,
36200778,0,0
36201685,0,0
36203757,0,0
36203812,0,0
36204465,0,0
36204618,0,0
36204725,0,0
36206001,,
36206540,1,0.05
36206655,,
36210197,,
36210603,0,0
36210670,0,0
36212415,0,0
36220419,0,0
36221298,0,0
36222367,0,0
36223123,,
36223408,0,0
36223669,1,0.052631579
36224260,0,0
36224443,0,0
36224668,,
36228538,0,0
36228780,0,0
36231226,0,0
36231329,0,0
36231580,0,0
36236022,2,0.060606061
36236184,0,0
36236515,2,0.026315789
36237529,0,0
36237732,0,0
36238330,,
36238485,1,0.021276596
36238700,0,0
36238749,0,0
36238864,0,0
36239387,,
36239436,0,0
36239518,0,0
36239568,0,0
36239614,0,0
36239665,0,0
36239748,1,1
36239812,0,0
36239871,0,0
36239907,0,0
36239952,0,0
36240007,0,0
36240061,,
36240104,,
36240143,,
36240195,,
36241782,0,0
36242888,0,0
36244479,,
36253150,2,0.035714286
36255515,0,0
36255541,1,0.04
36259636,,
36260895,0,0
36262716,,
36262925,2,0.4
36265557,0,0
36267023,0,0
36267546,0,0
36268101,0,0
36270530,0,0
36272957,0,0
36273046,0,0
36273876,0,0
36274279,0,0
36276938,1,0.037037037
36277571,,
36278924,0,0
36279030,0,0
36279106,0,0
36280357,0,0
36281050,0,0
36282795,0,0
36286545,0,0
36296958,0,0
36298671,0,0
36298737,0,0
36299344,0,0
36301305,0,0
36301344,1,0.1
36302523,,
36303314,0,0
36305071,1,0.1
36305449,,
36306533,0,0
36307792,0,0
36307882,,
36308459,0,0
36308600,0,0
36308658,0,0
36309149,0,0
36310953,,
36311265,,
36311866,1,0.045454545
36312088,0,0
36312752,0,0
36312999,0,0
36313048,1,0.5
36313671,1,0.142857143
36314262,0,0
36314672,,
36315013,1,1
36315143,0,0
36315381,0,0
36315612,,
36315759,,
36315795,0,0
36315828,,
36316243,,
36316884,,
36318290,1,0.007518797
36318625,,
36318764,0,0
36319036,0,0
36319887,0,0
36319984,,
36321224,,
36321994,1,0.111111111
36322141,0,0
36322148,1,0.333333333
36323065,0,0
36329299,0,0
36333124,0,0
36334813,,
36338430,0,0
36338659,0,0
36339403,,
36339521,,
36340389,0,0
36341389,0,0
36342912,,
36343547,1,0.052631579
36344079,1,0.083333333
36344347,0,0
36344450,0,0
36345151,0,0
36346168,0,0
36347304,0,0
36348332,0,0
36349092,0,0
36351333,0,0
36352604,,
36353849,0,0
36354043,0,0
36354114,,
36354776,0,0
36354796,0,0
36355730,0,0
36356416,0,0
36358848,0,0
36358910,,
36360072,0,0
36368048,,
36370217,,
36372104,0,0
36374141,0,0
36374510,,
36378818,,
36379279,0,0
36379292,1,0.066666667
36379540,0,0
36381819,0,0
36381909,0,0
36382381,0,0
36382677,1,0.2
36382761,,
36383411,0,0
36383565,0,0
36383943,1,0.052631579
36384346,0,0
36385310,0,0
36385709,0,0
36385858,0,0
36386298,0,0
36387416,,
36388492,0,0
36388807,0,0
36389944,,
36392805,,
36392997,,
36394726,0,0
36404568,,
36404684,0,0
36404815,,
36409903,0,0
36411407,0,0
36411822,0,0
36412410,0,0
36412880,0,0
36413532,,
36414576,,
36417250,,
36417725,,
36417926,0,0
36418378,0,0
36419291,,
36419441,1,0.25
36421287,0,0
36421493,0,0
36421632,0,0
36421679,0,0
36421737,,
36421783,0,0
36421864,0,0
36422174,0,0
36422549,,
36424509,0,0
36424520,0,0
36424776,0,0
36425863,2,0.054054054
36426276,0,0
